account_id,customer_id,account_type,balance,open_date,status
A3655,C3655,Savings,88984,2020-05-30,Active
A3656,C3656,Savings,396563,2022-11-01,Active
A3657,C3657,Savings,99902,2023-06-19,Active
A3658,C3658,Current,114237,2022-03-01,Active
A3659,C3659,Current,431336,2023-02-14,Active
A3660,C3660,Current,65895,2020-10-17,Inactive
A3661,C3661,Savings,275041,2020-05-07,Inactive
A3662,C3662,Current,33861,2021-09-04,Inactive
A3663,C3663,Current,464656,2021-09-16,Active
A3664,C3664,Savings,171980,2020-09-22,Inactive
A3665,C3665,Savings,380287,2020-06-11,Active
A3666,C3666,Savings,152810,2023-01-11,Active
A3667,C3667,Savings,395424,2022-01-20,Inactive
A3668,C3668,Savings,341770,2020-07-07,Inactive
A3669,C3669,Current,62222,2022-05-28,Inactive
A3670,C3670,Current,416513,2018-09-20,Inactive
A3671,C3671,Savings,32213,2021-03-25,Active
A3672,C3672,Current,105891,2018-09-17,Inactive
A3673,C3673,Current,340958,2023-04-21,Active
A3674,C3674,Savings,308434,2018-11-19,Inactive
A3675,C3675,Savings,61893,2018-03-23,Active
A3676,C3676,Savings,291081,2022-05-19,Inactive
A3677,C3677,Savings,234128,2020-06-22,Inactive
A3678,C3678,Savings,303360,2018-09-27,Inactive
A3679,C3679,Savings,324228,2018-01-21,Active
A3680,C3680,Current,160877,2023-01-16,Active
A3681,C3681,Savings,36202,2020-12-21,Active
A3682,C3682,Current,221108,2021-02-15,Active
A3683,C3683,Current,382101,2019-11-06,Inactive
A3684,C3684,Current,381484,2018-02-10,Active
A3685,C3685,Current,371745,2019-10-14,Active
A3686,C3686,Savings,340938,2022-01-06,Inactive
A3687,C3687,Current,259023,2022-02-02,Active
A3688,C3688,Savings,167755,2019-05-15,Inactive
A3689,C3689,Savings,326307,2020-07-24,Inactive
A3690,C3690,Current,257178,2022-08-21,Active
A3691,C3691,Current,230157,2022-09-23,Active
A3692,C3692,Savings,277311,2018-01-14,Inactive
A3693,C3693,Current,219176,2020-02-27,Inactive
A3694,C3694,Savings,113002,2022-01-12,Active
A3695,C3695,Savings,75226,2019-05-15,Inactive
A3696,C3696,Current,186086,2020-09-06,Active
A3697,C3697,Current,112453,2020-09-18,Active
A3698,C3698,Savings,223104,2023-03-12,Inactive
A3699,C3699,Current,54747,2021-09-29,Inactive
A3700,C3700,Current,86889,2023-04-05,Inactive
A3701,C3701,Savings,279309,2018-02-19,Inactive
A3702,C3702,Current,46759,2020-05-12,Inactive
A3703,C3703,Savings,407115,2021-05-29,Inactive
A3704,C3704,Current,130684,2020-11-15,Active
A3705,C3705,Savings,298821,2019-02-25,Inactive
A3706,C3706,Current,308585,2022-12-17,Active
A3707,C3707,Savings,463598,2021-10-09,Active
A3708,C3708,Savings,62467,2021-06-13,Active
A3709,C3709,Savings,246566,2022-12-28,Active
A3710,C3710,Current,382876,2021-12-13,Active
A3711,C3711,Current,59606,2023-02-06,Active
A3712,C3712,Savings,58494,2022-10-09,Inactive
A3713,C3713,Current,21964,2018-03-26,Active
A3714,C3714,Current,367788,2020-09-21,Inactive
A3715,C3715,Current,245206,2022-01-20,Active
A3716,C3716,Savings,266247,2018-02-08,Inactive
A3717,C3717,Savings,375954,2023-01-19,Inactive
A3718,C3718,Savings,34538,2020-12-18,Inactive
A3719,C3719,Savings,261951,2020-12-29,Active
A3720,C3720,Current,270968,2022-09-24,Inactive
A3721,C3721,Current,307601,2021-11-22,Active
A3722,C3722,Savings,263727,2021-10-02,Inactive
A3723,C3723,Savings,489191,2022-07-12,Inactive
A3724,C3724,Current,228936,2023-06-06,Inactive
A3725,C3725,Savings,428051,2023-04-02,Active
A3726,C3726,Savings,430075,2023-03-06,Active
A3727,C3727,Current,419170,2019-08-07,Active
A3728,C3728,Savings,439689,2022-04-27,Inactive
A3729,C3729,Savings,314895,2021-09-03,Inactive
A3730,C3730,Current,409499,2022-08-21,Inactive
A3731,C3731,Current,175111,2018-07-28,Inactive
A3732,C3732,Savings,201210,2021-08-26,Active
A3733,C3733,Current,162496,2019-08-01,Active
A3734,C3734,Savings,296823,2018-06-18,Active
A3735,C3735,Savings,42876,2018-04-18,Inactive
A3736,C3736,Current,431867,2018-05-31,Inactive
A3737,C3737,Savings,326437,2023-04-17,Active
A3738,C3738,Savings,281106,2019-03-29,Inactive
A3739,C3739,Current,378656,2022-03-12,Active
A3740,C3740,Current,114507,2021-03-19,Inactive
A3741,C3741,Current,365010,2022-08-17,Inactive
A3742,C3742,Savings,246583,2018-03-16,Active
A3743,C3743,Savings,13841,2018-09-26,Active
A3744,C3744,Savings,262753,2021-02-10,Inactive
A3745,C3745,Savings,76397,2018-07-03,Inactive
A3746,C3746,Savings,97785,2021-07-06,Inactive
A3747,C3747,Current,355057,2018-04-18,Inactive
A3748,C3748,Current,454267,2021-03-09,Inactive
A3749,C3749,Current,120613,2021-03-03,Inactive
A3750,C3750,Savings,5996,2019-05-02,Active
A3751,C3751,Current,422972,2021-02-22,Active
A3752,C3752,Savings,292767,2022-07-29,Inactive
A3753,C3753,Current,141162,2023-01-10,Active
A3754,C3754,Current,411433,2022-07-29,Inactive
A3755,C3755,Savings,222743,2020-04-25,Inactive
A3756,C3756,Current,271160,2022-02-03,Active
A3757,C3757,Current,382645,2023-05-19,Active
A3758,C3758,Savings,263224,2018-12-22,Active
A3759,C3759,Savings,112690,2021-02-25,Active
A3760,C3760,Savings,96974,2018-04-17,Inactive
A3761,C3761,Current,332248,2023-03-16,Active
A3762,C3762,Current,116647,2023-03-26,Active
A3763,C3763,Current,362252,2021-01-08,Active
A3764,C3764,Savings,87693,2018-03-13,Inactive
A3765,C3765,Current,23853,2018-09-29,Active
A3766,C3766,Current,297615,2023-01-15,Inactive
A3767,C3767,Current,231551,2022-09-19,Inactive
A3768,C3768,Savings,129934,2022-03-25,Active
A3769,C3769,Current,283637,2023-03-01,Inactive
A3770,C3770,Savings,21588,2018-12-16,Active
A3771,C3771,Current,348669,2019-05-23,Active
A3772,C3772,Current,351266,2019-04-10,Active
A3773,C3773,Current,425338,2018-08-04,Inactive
A3774,C3774,Current,394337,2020-02-21,Active
A3775,C3775,Current,202178,2020-12-14,Inactive
A3776,C3776,Current,33898,2021-06-23,Active
A3777,C3777,Savings,391298,2020-11-09,Inactive
A3778,C3778,Current,409439,2019-07-21,Active
A3779,C3779,Savings,300175,2022-04-16,Inactive
A3780,C3780,Current,171494,2022-07-27,Inactive
A3781,C3781,Current,362666,2019-03-16,Active
A3782,C3782,Savings,246851,2019-09-12,Inactive
A3783,C3783,Current,240283,2018-11-28,Active
A3784,C3784,Savings,446424,2021-04-01,Inactive
A3785,C3785,Current,322596,2022-01-22,Inactive
A3786,C3786,Current,6311,2021-06-27,Active
A3787,C3787,Current,7472,2023-04-28,Active
A3788,C3788,Savings,71608,2019-02-04,Inactive
A3789,C3789,Current,321129,2021-11-10,Active
A3790,C3790,Savings,59379,2020-06-06,Active
A3791,C3791,Savings,419555,2019-08-30,Inactive
A3792,C3792,Current,265482,2021-07-01,Inactive
A3793,C3793,Savings,282403,2022-08-04,Inactive
A3794,C3794,Current,115499,2022-08-10,Active
A3795,C3795,Current,328088,2021-06-20,Inactive
A3796,C3796,Current,326163,2019-07-07,Active
A3797,C3797,Current,446880,2019-08-12,Inactive
A3798,C3798,Savings,175289,2023-06-12,Active
A3799,C3799,Current,231925,2020-10-16,Inactive
A3800,C3800,Current,390194,2022-06-13,Inactive
A3801,C3801,Current,107893,2019-11-26,Inactive
A3802,C3802,Current,85894,2022-03-20,Active
A3803,C3803,Savings,402368,2023-01-18,Active
A3804,C3804,Savings,481307,2019-01-01,Inactive
A3805,C3805,Savings,490737,2019-01-03,Active
A3806,C3806,Savings,477257,2018-04-05,Inactive
A3807,C3807,Savings,498645,2019-09-04,Active
A3808,C3808,Current,118277,2018-10-05,Inactive
A3809,C3809,Savings,253437,2018-11-12,Active
A3810,C3810,Current,353771,2021-04-17,Active
A3811,C3811,Savings,137043,2021-11-10,Inactive
A3812,C3812,Current,206964,2020-12-07,Active
A3813,C3813,Current,323233,2023-06-02,Active
A3814,C3814,Savings,7482,2022-11-20,Inactive
A3815,C3815,Savings,485378,2020-01-17,Active
A3816,C3816,Current,361285,2021-07-20,Active
A3817,C3817,Current,32919,2020-03-15,Active
A3818,C3818,Current,381978,2022-07-18,Inactive
A3819,C3819,Savings,212215,2019-08-18,Active
A3820,C3820,Savings,355299,2022-04-12,Active
A3821,C3821,Savings,127203,2021-02-13,Active
A3822,C3822,Current,10397,2019-12-17,Active
A3823,C3823,Savings,162138,2022-05-16,Active
A3824,C3824,Current,27936,2023-06-06,Inactive
A3825,C3825,Current,138214,2018-08-22,Active
A3826,C3826,Savings,371509,2020-10-05,Inactive
A3827,C3827,Savings,425282,2018-04-03,Inactive
A3828,C3828,Savings,132049,2021-09-26,Active
A3829,C3829,Current,409856,2022-02-08,Inactive
A3830,C3830,Current,403205,2018-01-11,Inactive
A3831,C3831,Current,38351,2022-05-19,Active
A3832,C3832,Savings,258817,2018-08-27,Active
A3833,C3833,Current,207511,2020-11-15,Active
A3834,C3834,Savings,98488,2023-01-28,Active
A3835,C3835,Savings,298178,2023-01-06,Active
A3836,C3836,Current,137750,2018-04-12,Inactive
A3837,C3837,Current,118173,2020-12-29,Inactive
A3838,C3838,Savings,193700,2022-04-26,Active
A3839,C3839,Savings,159827,2020-09-28,Active
A3840,C3840,Savings,402345,2019-08-13,Inactive
A3841,C3841,Current,50088,2021-12-04,Inactive
A3842,C3842,Savings,181744,2021-07-18,Inactive
A3843,C3843,Current,159775,2021-01-30,Active
A3844,C3844,Savings,118826,2022-08-30,Active
A3845,C3845,Current,281029,2018-09-11,Inactive
A3846,C3846,Savings,473437,2019-10-16,Active
A3847,C3847,Current,252395,2019-01-29,Active
A3848,C3848,Current,370024,2020-01-01,Inactive
A3849,C3849,Savings,73403,2021-09-02,Inactive
A3850,C3850,Savings,356131,2023-02-26,Active
A3851,C3851,Savings,72281,2018-10-18,Active
A3852,C3852,Current,255226,2022-08-04,Active
A3853,C3853,Savings,378426,2019-12-21,Active
A3854,C3854,Savings,103998,2021-10-28,Inactive
A3855,C3855,Savings,384275,2022-06-18,Active
A3856,C3856,Current,196347,2021-06-17,Active
A3857,C3857,Savings,49288,2021-11-15,Active
A3858,C3858,Savings,369055,2020-04-29,Active
A3859,C3859,Current,380256,2019-02-08,Inactive
A3860,C3860,Current,199077,2018-06-03,Active
A3861,C3861,Savings,274196,2022-12-14,Inactive
A3862,C3862,Current,202789,2021-04-07,Inactive
A3863,C3863,Savings,80726,2021-08-16,Active
A3864,C3864,Current,367295,2020-09-11,Inactive
A3865,C3865,Current,367240,2021-01-26,Inactive
A3866,C3866,Current,127470,2021-11-03,Active
A3867,C3867,Current,479157,2023-03-15,Inactive
A3868,C3868,Current,46074,2019-07-06,Active
A3869,C3869,Savings,206054,2019-03-13,Active
A3870,C3870,Savings,223693,2023-02-27,Active
A3871,C3871,Current,141493,2018-09-16,Active
A3872,C3872,Current,478811,2022-08-23,Active
A3873,C3873,Savings,10678,2021-11-26,Inactive
A3874,C3874,Savings,294705,2018-02-10,Inactive
A3875,C3875,Savings,359120,2019-05-12,Inactive
A3876,C3876,Current,57887,2018-02-15,Inactive
A3877,C3877,Savings,258918,2021-04-17,Active
A3878,C3878,Current,328698,2022-08-07,Active
A3879,C3879,Savings,274428,2019-09-30,Inactive
A3880,C3880,Savings,337774,2020-10-06,Active
A3881,C3881,Current,327013,2018-01-06,Active
A3882,C3882,Current,77617,2023-06-10,Active
A3883,C3883,Current,205748,2022-08-06,Inactive
A3884,C3884,Savings,41668,2018-09-30,Active
A3885,C3885,Current,298575,2018-10-14,Active
A3886,C3886,Current,68428,2023-05-06,Inactive
A3887,C3887,Current,321951,2018-02-28,Active
A3888,C3888,Current,254505,2022-09-30,Active
A3889,C3889,Savings,363930,2019-10-13,Active
A3890,C3890,Savings,374540,2018-01-24,Inactive
A3891,C3891,Savings,481840,2021-12-20,Active
A3892,C3892,Current,458116,2022-08-02,Active
A3893,C3893,Current,466569,2018-12-09,Inactive
A3894,C3894,Current,292514,2022-06-13,Inactive
A3895,C3895,Savings,92923,2018-02-01,Inactive
A3896,C3896,Current,270634,2021-09-10,Active
A3897,C3897,Savings,73279,2023-02-01,Active
A3898,C3898,Savings,46019,2020-01-18,Active
A3899,C3899,Current,48513,2019-04-13,Inactive
A3900,C3900,Savings,473889,2020-10-09,Inactive
A3901,C3901,Current,331921,2021-04-11,Inactive
A3902,C3902,Savings,356013,2023-04-06,Inactive
A3903,C3903,Current,186988,2021-06-27,Active
A3904,C3904,Savings,69491,2021-10-08,Active
A3905,C3905,Savings,110040,2022-05-18,Inactive
A3906,C3906,Savings,104290,2018-07-11,Inactive
A3907,C3907,Current,459168,2018-01-13,Active
A3908,C3908,Current,484742,2022-05-21,Inactive
A3909,C3909,Current,305839,2022-04-12,Inactive
A3910,C3910,Savings,455089,2019-02-08,Inactive
A3911,C3911,Current,287775,2019-10-06,Active
A3912,C3912,Current,488354,2018-12-07,Active
A3913,C3913,Savings,482491,2021-08-14,Inactive
A3914,C3914,Current,47555,2021-05-08,Inactive
A3915,C3915,Current,6825,2019-04-28,Inactive
A3916,C3916,Savings,45729,2020-01-30,Active
A3917,C3917,Current,388479,2019-08-08,Inactive
A3918,C3918,Current,181997,2021-10-28,Inactive
A3919,C3919,Current,116659,2023-05-05,Active
A3920,C3920,Savings,75046,2018-03-16,Active
A3921,C3921,Savings,465902,2020-07-10,Inactive
A3922,C3922,Current,354223,2021-06-25,Inactive
A3923,C3923,Savings,466505,2019-07-18,Inactive
A3924,C3924,Current,103835,2019-03-15,Inactive
A3925,C3925,Current,315632,2019-02-03,Inactive
A3926,C3926,Current,99839,2018-08-12,Inactive
A3927,C3927,Current,245744,2021-07-03,Inactive
A3928,C3928,Savings,162918,2019-11-19,Inactive
A3929,C3929,Current,169410,2023-03-17,Inactive
A3930,C3930,Savings,413432,2018-08-05,Inactive
A3931,C3931,Current,209067,2020-12-14,Inactive
A3932,C3932,Current,441183,2021-04-23,Active
A3933,C3933,Savings,29626,2019-12-01,Inactive
A3934,C3934,Current,187106,2021-10-28,Active
A3935,C3935,Savings,89867,2019-10-15,Active
A3936,C3936,Current,256495,2020-06-18,Inactive
A3937,C3937,Savings,113050,2023-01-17,Inactive
A3938,C3938,Savings,234822,2019-03-04,Active
A3939,C3939,Current,425193,2022-02-03,Active
A3940,C3940,Savings,278673,2022-08-08,Inactive
A3941,C3941,Current,128485,2018-06-26,Inactive
A3942,C3942,Current,19761,2018-03-18,Inactive
A3943,C3943,Current,245829,2020-11-14,Active
A3944,C3944,Savings,280339,2022-09-19,Inactive
A3945,C3945,Savings,468797,2019-08-06,Inactive
A3946,C3946,Current,498159,2021-05-05,Active
A3947,C3947,Current,43992,2019-12-15,Active
A3948,C3948,Savings,479423,2019-07-05,Active
A3949,C3949,Current,384014,2020-01-08,Active
A3950,C3950,Savings,84173,2020-04-29,Active
A3951,C3951,Current,348753,2023-02-25,Active
A3952,C3952,Current,116498,2019-01-08,Inactive
A3953,C3953,Current,224354,2021-02-02,Inactive
A3954,C3954,Current,33156,2020-12-28,Inactive
A3955,C3955,Current,115507,2018-05-13,Inactive
A3956,C3956,Current,161815,2022-11-10,Active
A3957,C3957,Current,405471,2020-02-05,Active
A3958,C3958,Savings,63275,2022-04-26,Active
A3959,C3959,Current,433342,2023-06-20,Active
A3960,C3960,Savings,411642,2019-06-28,Inactive
A3961,C3961,Current,357008,2018-05-23,Inactive
A3962,C3962,Savings,167378,2019-07-17,Active
A3963,C3963,Current,310431,2022-11-06,Inactive
A3964,C3964,Savings,360237,2021-05-06,Inactive
A3965,C3965,Savings,113477,2021-01-16,Inactive
A3966,C3966,Current,394484,2020-10-05,Inactive
A3967,C3967,Savings,111684,2021-06-15,Inactive
A3968,C3968,Savings,7717,2023-05-01,Inactive
A3969,C3969,Savings,164512,2021-08-07,Inactive
A3970,C3970,Savings,329073,2018-03-23,Inactive
A3971,C3971,Savings,25184,2022-04-13,Active
A3972,C3972,Savings,42163,2023-03-26,Active
A3973,C3973,Savings,321141,2020-09-27,Active
A3974,C3974,Current,123227,2021-08-03,Active
A3975,C3975,Savings,432739,2019-02-08,Active
A3976,C3976,Current,361741,2019-08-01,Active
A3977,C3977,Savings,249310,2023-02-10,Active
A3978,C3978,Savings,230291,2021-02-01,Inactive
A3979,C3979,Savings,117999,2022-08-29,Inactive
A3980,C3980,Current,360074,2019-05-08,Active
A3981,C3981,Savings,306697,2018-03-12,Active
A3982,C3982,Savings,236428,2023-02-10,Inactive
A3983,C3983,Current,161981,2020-04-16,Inactive
A3984,C3984,Savings,59025,2022-05-12,Active
A3985,C3985,Current,50750,2018-03-09,Inactive
A3986,C3986,Savings,194763,2021-08-31,Active
A3987,C3987,Current,392084,2022-03-29,Inactive
A3988,C3988,Savings,93639,2021-10-31,Active
A3989,C3989,Current,469079,2022-12-08,Active
A3990,C3990,Savings,352418,2019-08-25,Active
A3991,C3991,Current,284650,2018-03-25,Active
A3992,C3992,Savings,228071,2019-07-31,Active
A3993,C3993,Savings,135717,2023-05-09,Active
A3994,C3994,Current,397799,2019-05-06,Inactive
A3995,C3995,Savings,200062,2023-04-28,Active
A3996,C3996,Savings,202445,2020-07-12,Active
A3997,C3997,Savings,10950,2022-02-22,Active
A3998,C3998,Savings,98682,2021-11-05,Active
A3999,C3999,Current,231750,2022-10-23,Active
A4000,C4000,Savings,37986,2019-01-30,Inactive
A4001,C4001,Savings,339509,2023-03-16,Inactive
A4002,C4002,Savings,208341,2018-05-22,Inactive
A4003,C4003,Current,393875,2021-10-12,Inactive
A4004,C4004,Savings,410429,2020-02-09,Inactive
A4005,C4005,Savings,482468,2021-10-05,Inactive
A4006,C4006,Current,200161,2022-01-14,Inactive
A4007,C4007,Savings,90626,2022-07-12,Inactive
A4008,C4008,Savings,165974,2020-06-02,Inactive
A4009,C4009,Current,275868,2019-12-30,Inactive
A4010,C4010,Current,326629,2020-03-05,Inactive
A4011,C4011,Current,70591,2023-03-21,Inactive
A4012,C4012,Current,436200,2018-06-03,Inactive
A4013,C4013,Savings,51245,2021-02-04,Inactive
A4014,C4014,Current,418923,2021-05-01,Active
A4015,C4015,Savings,211447,2020-11-18,Active
A4016,C4016,Savings,448547,2018-09-06,Inactive
A4017,C4017,Current,75430,2018-02-23,Inactive
A4018,C4018,Savings,470011,2020-12-20,Inactive
A4019,C4019,Current,83750,2019-02-23,Active
A4020,C4020,Savings,346211,2021-10-06,Active
A4021,C4021,Current,118643,2022-05-15,Inactive
A4022,C4022,Savings,96666,2018-09-05,Active
A4023,C4023,Savings,394216,2020-01-24,Active
A4024,C4024,Savings,112378,2019-07-28,Inactive
A4025,C4025,Savings,456906,2018-12-09,Inactive
A4026,C4026,Current,246259,2023-04-06,Inactive
A4027,C4027,Savings,73462,2018-06-06,Inactive
A4028,C4028,Savings,178310,2019-05-30,Inactive
A4029,C4029,Savings,466239,2018-12-15,Active
A4030,C4030,Current,457161,2019-04-05,Active
A4031,C4031,Current,458579,2018-07-02,Active
A4032,C4032,Current,387027,2018-10-14,Active
A4033,C4033,Savings,7562,2018-12-14,Inactive
A4034,C4034,Savings,156164,2020-01-07,Active
A4035,C4035,Current,254301,2022-08-10,Active
A4036,C4036,Savings,174158,2022-09-22,Active
A4037,C4037,Current,72143,2018-06-01,Inactive
A4038,C4038,Savings,490212,2021-06-13,Active
A4039,C4039,Current,233308,2018-07-28,Active
A4040,C4040,Savings,100192,2019-03-01,Active
A4041,C4041,Current,368327,2020-12-29,Active
A4042,C4042,Savings,276204,2023-06-23,Active
A4043,C4043,Current,442058,2022-02-18,Inactive
A4044,C4044,Savings,438049,2019-02-24,Active
A4045,C4045,Current,375956,2021-03-07,Active
A4046,C4046,Savings,62911,2018-08-24,Active
A4047,C4047,Current,287069,2018-09-03,Active
A4048,C4048,Savings,152955,2020-09-04,Inactive
A4049,C4049,Current,117219,2020-03-26,Inactive
A4050,C4050,Current,499431,2020-02-23,Active
A4051,C4051,Savings,42798,2020-07-06,Active
A4052,C4052,Current,192190,2021-04-08,Active
A4053,C4053,Current,110043,2019-05-15,Inactive
A4054,C4054,Savings,383691,2018-06-19,Inactive
A4055,C4055,Savings,365077,2021-07-16,Inactive
A4056,C4056,Current,65277,2022-05-28,Inactive
A4057,C4057,Current,365038,2020-07-27,Inactive
A4058,C4058,Current,383612,2021-01-31,Inactive
A4059,C4059,Current,62496,2019-02-10,Active
A4060,C4060,Current,137912,2023-02-20,Active
A4061,C4061,Current,51997,2018-10-16,Active
A4062,C4062,Current,208202,2018-04-29,Active
A4063,C4063,Current,443195,2022-07-27,Inactive
A4064,C4064,Current,33503,2022-01-27,Active
A4065,C4065,Current,100920,2022-12-07,Active
A4066,C4066,Current,248732,2019-10-22,Inactive
A4067,C4067,Current,153303,2023-02-14,Active
A4068,C4068,Savings,50403,2018-07-25,Inactive
A4069,C4069,Savings,345790,2019-06-03,Active
