payment_id,loan_id,due_date,payment_date,amount_paid,payment_status
P013940,L4900,2022-04-16,2022-04-26,25504,Delayed
P013941,L7223,2023-03-28,2023-04-02,21983,Delayed
P013942,L1260,2021-08-07,2021-08-27,33584,Delayed
P013943,L2400,2021-09-30,2021-10-05,44210,Delayed
P013944,L3805,2020-12-03,2020-12-03,1423,Paid
P013945,L0959,2021-07-11,2021-07-11,34113,Paid
P013946,L6425,2023-06-11,2023-07-01,24056,Delayed
P013947,L8147,2022-04-05,2022-04-10,12222,Delayed
P013948,L6868,2020-04-20,,41775,Missed
P013949,L4485,2022-06-23,2022-06-23,25190,Paid
P013950,L1685,2020-08-02,2020-08-02,21236,Paid
P013951,L8574,2021-11-15,2021-11-15,41117,Paid
P013952,L5200,2021-04-25,2021-04-25,37351,Paid
P013953,L3430,2022-07-17,2022-07-27,29162,Delayed
P013954,L8238,2021-11-15,2021-11-25,40879,Delayed
P013955,L8822,2022-07-20,2022-07-20,35538,Paid
P013956,L7325,2020-02-18,2020-02-18,6050,Paid
P013957,L7815,2022-01-28,2022-02-02,13173,Delayed
P013958,L4390,2021-07-17,2021-08-06,9347,Delayed
P013959,L1530,2023-06-30,2023-07-05,44762,Delayed
P013960,L4802,2023-10-16,2023-10-26,34547,Delayed
P013961,L8291,2022-03-06,2022-03-06,31083,Paid
P013962,L1510,2021-09-20,2021-09-20,45809,Paid
P013963,L3891,2021-10-23,2021-10-23,29803,Paid
P013964,L1918,2023-05-07,2023-05-12,45863,Delayed
P013965,L7672,2021-06-07,2021-06-07,32742,Paid
P013966,L2917,2022-04-10,2022-04-10,4926,Paid
P013967,L0008,2023-10-16,2023-10-16,4724,Paid
P013968,L3831,2020-08-04,2020-08-14,24922,Delayed
P013969,L2716,2020-02-13,2020-02-13,19701,Paid
P013970,L8536,2022-10-11,2022-10-11,1534,Paid
P013971,L1018,2024-01-15,2024-01-15,34895,Paid
P013972,L7822,2021-05-04,2021-05-14,45694,Delayed
P013973,L7467,2023-02-18,2023-02-18,23190,Paid
P013974,L8503,2023-08-23,2023-08-23,35500,Paid
P013975,L8596,2023-05-23,2023-05-23,28223,Paid
P013976,L8119,2020-08-08,2020-08-08,25052,Paid
P013977,L1641,2020-01-15,2020-01-15,38379,Paid
P013978,L5328,2022-09-26,2022-09-26,41471,Paid
P013979,L5330,2023-12-10,2023-12-10,42896,Paid
P013980,L0187,2020-02-11,,17818,Missed
P013981,L4087,2023-07-07,,21372,Missed
P013982,L0869,2022-05-20,,10281,Missed
P013983,L4411,2022-09-19,2022-09-24,3357,Delayed
P013984,L8632,2021-08-25,2021-08-25,6321,Paid
P013985,L5820,2023-02-13,2023-02-18,9797,Delayed
P013986,L0065,2022-06-12,2022-07-02,40197,Delayed
P013987,L4057,2022-12-22,2022-12-27,34525,Delayed
P013988,L8725,2020-01-30,2020-01-30,38346,Paid
P013989,L8225,2020-01-12,2020-01-12,1533,Paid
P013990,L6313,2023-12-17,2023-12-22,5100,Delayed
P013991,L3960,2020-05-14,,18759,Missed
P013992,L4636,2020-04-27,2020-05-02,34212,Delayed
P013993,L3399,2022-12-28,2022-12-28,28308,Paid
P013994,L6434,2022-07-28,2022-08-17,33950,Delayed
P013995,L6497,2023-10-06,,17688,Missed
P013996,L6831,2023-03-06,2023-03-16,21281,Delayed
P013997,L6988,2022-05-21,2022-05-21,45874,Paid
P013998,L2074,2023-03-20,2023-03-25,17007,Delayed
P013999,L6208,2021-10-19,2021-10-19,38474,Paid
P014000,L3761,2023-01-21,2023-02-10,23408,Delayed
P014001,L0839,2022-05-15,2022-05-20,43187,Delayed
P014002,L0954,2024-02-03,2024-02-08,37562,Delayed
P014003,L6249,2021-07-22,2021-07-22,37658,Paid
P014004,L4483,2021-05-24,2021-05-24,10976,Paid
P014005,L0244,2021-12-24,,24828,Missed
P014006,L4275,2022-08-18,2022-09-07,43711,Delayed
P014007,L2420,2023-03-19,2023-04-08,9259,Delayed
P014008,L8284,2023-04-16,2023-04-26,12150,Delayed
P014009,L7184,2022-08-08,2022-08-28,31383,Delayed
P014010,L4163,2022-11-08,2022-11-08,21229,Paid
P014011,L5671,2021-02-21,2021-03-13,4395,Delayed
P014012,L3758,2021-04-09,2021-04-14,23676,Delayed
P014013,L1906,2021-09-17,2021-09-22,27894,Delayed
P014014,L5276,2020-03-27,2020-04-16,21733,Delayed
P014015,L7005,2022-06-03,,8823,Missed
P014016,L3649,2020-04-14,2020-04-19,32018,Delayed
P014017,L3673,2020-06-28,2020-06-28,4261,Paid
P014018,L6911,2021-12-05,2021-12-05,47318,Paid
P014019,L5731,2021-11-10,2021-11-30,48107,Delayed
P014020,L1920,2020-12-05,,10970,Missed
P014021,L0556,2022-10-16,2022-10-16,26811,Paid
P014022,L4648,2020-09-25,2020-09-25,10401,Paid
P014023,L5439,2023-09-13,2023-09-18,20432,Delayed
P014024,L1193,2022-04-19,,24607,Missed
P014025,L3957,2021-06-06,2021-06-16,40430,Delayed
P014026,L2208,2020-08-27,,17299,Missed
P014027,L0966,2021-02-11,2021-02-11,14999,Paid
P014028,L0030,2021-06-13,2021-06-13,44448,Paid
P014029,L2643,2023-10-30,,32219,Missed
P014030,L3499,2020-06-29,,26860,Missed
P014031,L1957,2022-12-27,2023-01-16,39791,Delayed
P014032,L5415,2022-04-28,2022-05-03,25960,Delayed
P014033,L3116,2022-08-11,2022-08-31,26212,Delayed
P014034,L3338,2020-08-23,2020-08-23,36301,Paid
P014035,L6866,2022-02-08,2022-02-08,6237,Paid
P014036,L4944,2020-06-01,2020-06-11,38235,Delayed
P014037,L1813,2021-08-10,,36482,Missed
P014038,L0576,2021-06-24,2021-06-24,37622,Paid
P014039,L8551,2021-03-11,2021-03-11,17143,Paid
P014040,L1842,2023-02-24,2023-02-24,39400,Paid
P014041,L5699,2023-02-28,2023-03-10,38372,Delayed
P014042,L6877,2021-06-11,2021-06-16,19830,Delayed
P014043,L2645,2021-04-02,2021-04-02,32217,Paid
P014044,L1119,2023-10-01,2023-10-01,44820,Paid
P014045,L3939,2021-11-21,2021-11-26,1436,Delayed
P014046,L8193,2020-01-18,2020-01-28,34850,Delayed
P014047,L1417,2021-06-22,2021-06-22,41804,Paid
P014048,L5424,2023-02-01,2023-02-06,46672,Delayed
P014049,L6219,2020-02-25,2020-02-25,47154,Paid
P014050,L7203,2022-08-16,,9643,Missed
P014051,L4146,2020-03-03,2020-03-08,25150,Delayed
P014052,L6403,2023-11-18,,9649,Missed
P014053,L7593,2020-04-27,2020-05-02,21740,Delayed
P014054,L7034,2023-10-26,,41521,Missed
P014055,L8256,2021-11-07,,47610,Missed
P014056,L6832,2020-05-23,2020-05-23,8568,Paid
P014057,L3910,2020-08-21,,41339,Missed
P014058,L5230,2021-02-01,2021-02-06,37569,Delayed
P014059,L4068,2021-08-01,,38241,Missed
P014060,L8800,2022-05-06,2022-05-06,13229,Paid
P014061,L0937,2022-09-14,2022-09-24,9517,Delayed
P014062,L2562,2021-12-16,2021-12-16,6702,Paid
P014063,L1888,2022-12-29,2022-12-29,22003,Paid
P014064,L6332,2021-04-03,2021-04-03,45472,Paid
P014065,L2227,2021-04-09,2021-04-09,21663,Paid
P014066,L3476,2022-08-03,2022-08-08,34945,Delayed
P014067,L7111,2022-10-04,2022-10-04,6109,Paid
P014068,L2183,2022-08-22,2022-08-22,38093,Paid
P014069,L7091,2023-06-20,2023-06-20,42380,Paid
P014070,L2936,2021-08-25,2021-08-25,36949,Paid
P014071,L5791,2020-11-22,,39009,Missed
P014072,L2715,2022-11-18,,47264,Missed
P014073,L7732,2021-04-21,2021-04-21,35573,Paid
P014074,L7059,2023-06-10,2023-06-10,10008,Paid
P014075,L8306,2022-05-22,2022-05-27,39339,Delayed
P014076,L7145,2024-01-14,,37391,Missed
P014077,L5068,2023-05-01,2023-05-01,30572,Paid
P014078,L0443,2022-11-06,2022-11-06,2197,Paid
P014079,L2329,2020-11-06,2020-11-06,37672,Paid
P014080,L3221,2021-08-05,2021-08-05,48547,Paid
P014081,L3809,2020-07-09,2020-07-14,13163,Delayed
P014082,L5044,2020-02-29,2020-02-29,32919,Paid
P014083,L3116,2020-01-09,2020-01-29,4170,Delayed
P014084,L2769,2022-01-18,2022-01-23,43999,Delayed
P014085,L1243,2021-05-14,2021-05-14,34100,Paid
P014086,L2986,2020-03-18,2020-03-18,5299,Paid
P014087,L6671,2021-02-10,2021-02-10,30342,Paid
P014088,L0853,2023-06-18,2023-06-18,45106,Paid
P014089,L5814,2021-07-11,2021-07-16,38292,Delayed
P014090,L1430,2020-04-23,,9577,Missed
P014091,L5674,2021-06-03,2021-06-03,2819,Paid
P014092,L6816,2023-11-29,,19938,Missed
P014093,L6308,2022-05-14,2022-05-14,36849,Paid
P014094,L3566,2021-01-30,2021-02-04,36927,Delayed
P014095,L0192,2022-08-26,2022-09-15,41663,Delayed
P014096,L2808,2021-06-05,2021-06-10,14559,Delayed
P014097,L1739,2020-12-15,2020-12-15,29918,Paid
P014098,L1758,2021-05-28,2021-05-28,49350,Paid
P014099,L0497,2021-01-14,2021-01-14,47975,Paid
P014100,L0164,2021-09-28,,41052,Missed
P014101,L6012,2021-10-31,2021-10-31,27145,Paid
P014102,L8745,2022-06-28,,40345,Missed
P014103,L5969,2022-04-04,,47941,Missed
P014104,L2492,2020-01-03,2020-01-08,37835,Delayed
P014105,L1733,2020-04-25,,1141,Missed
P014106,L7152,2020-07-13,2020-07-13,1977,Paid
P014107,L7878,2021-02-03,2021-02-23,32508,Delayed
P014108,L3676,2022-06-23,2022-07-13,43318,Delayed
P014109,L0576,2021-01-27,2021-02-01,31116,Delayed
P014110,L6699,2023-08-22,2023-08-22,33280,Paid
P014111,L5087,2023-11-25,,14043,Missed
P014112,L5675,2023-10-14,2023-11-03,9153,Delayed
P014113,L6030,2021-06-25,2021-06-30,21567,Delayed
P014114,L7737,2022-08-26,2022-09-05,48283,Delayed
P014115,L2700,2023-09-15,2023-09-15,28643,Paid
P014116,L8048,2023-12-16,2023-12-16,24966,Paid
P014117,L1512,2021-01-01,2021-01-01,47909,Paid
P014118,L0425,2022-10-27,2022-11-01,37921,Delayed
P014119,L6922,2023-01-25,2023-02-04,4396,Delayed
P014120,L1866,2021-03-26,2021-03-26,15196,Paid
P014121,L8802,2022-01-14,2022-01-14,48634,Paid
P014122,L5657,2020-09-23,2020-09-23,26041,Paid
P014123,L4584,2023-10-24,2023-11-03,15429,Delayed
P014124,L5897,2022-07-13,2022-07-18,7143,Delayed
P014125,L2868,2023-08-22,2023-09-11,12200,Delayed
P014126,L3181,2024-02-01,2024-02-01,24255,Paid
P014127,L7205,2021-08-24,2021-08-24,28062,Paid
P014128,L3355,2020-02-27,2020-02-27,22488,Paid
P014129,L7869,2020-04-29,2020-05-09,48894,Delayed
P014130,L0393,2022-10-09,2022-10-29,36561,Delayed
P014131,L6486,2023-07-30,2023-07-30,8040,Paid
P014132,L2206,2021-04-26,2021-05-06,12478,Delayed
P014133,L8484,2023-07-01,2023-07-06,46585,Delayed
P014134,L4127,2023-07-01,2023-07-11,16418,Delayed
P014135,L3744,2021-04-30,2021-05-10,45456,Delayed
P014136,L3590,2020-11-16,2020-12-06,37983,Delayed
P014137,L3441,2020-06-27,2020-07-07,3245,Delayed
P014138,L6429,2020-02-07,2020-02-07,20261,Paid
P014139,L3628,2022-03-30,2022-03-30,13985,Paid
P014140,L3973,2021-03-13,2021-03-18,43571,Delayed
P014141,L0635,2023-10-28,2023-10-28,11867,Paid
P014142,L1394,2023-07-23,2023-08-02,46708,Delayed
P014143,L3102,2020-10-09,2020-10-19,44648,Delayed
P014144,L4897,2020-04-26,,33305,Missed
P014145,L6698,2020-10-13,2020-10-13,31835,Paid
P014146,L7889,2021-08-01,2021-08-01,22590,Paid
P014147,L2082,2022-11-26,2022-11-26,49062,Paid
P014148,L2752,2022-05-02,2022-05-07,48619,Delayed
P014149,L7362,2021-08-29,2021-08-29,37528,Paid
P014150,L7945,2024-02-02,2024-02-02,43215,Paid
P014151,L4495,2020-11-10,2020-11-30,8687,Delayed
P014152,L8727,2021-02-18,2021-02-18,43780,Paid
P014153,L4253,2023-09-25,2023-09-25,13624,Paid
P014154,L6390,2022-06-21,2022-06-26,42288,Delayed
P014155,L7456,2023-06-04,2023-06-14,9412,Delayed
P014156,L1998,2020-06-23,,44781,Missed
P014157,L0579,2021-03-21,2021-04-10,23393,Delayed
P014158,L8863,2023-02-04,2023-02-09,17287,Delayed
P014159,L2237,2022-01-03,2022-01-13,48775,Delayed
P014160,L1895,2020-11-08,2020-11-08,22828,Paid
P014161,L6939,2021-04-04,2021-04-14,25289,Delayed
P014162,L2581,2021-05-29,2021-06-18,49625,Delayed
P014163,L4829,2020-12-26,2021-01-05,31600,Delayed
P014164,L8699,2022-03-10,2022-03-20,18095,Delayed
P014165,L8621,2022-08-03,2022-08-03,10122,Paid
P014166,L2696,2020-05-31,2020-05-31,30399,Paid
P014167,L2947,2022-03-12,2022-04-01,35811,Delayed
P014168,L6926,2020-04-01,2020-04-06,28492,Delayed
P014169,L0190,2023-01-09,2023-01-09,13685,Paid
P014170,L4003,2021-04-11,2021-04-11,10705,Paid
P014171,L0160,2020-05-21,,31194,Missed
P014172,L7702,2020-02-26,2020-02-26,45898,Paid
P014173,L8499,2022-12-21,2022-12-21,13965,Paid
P014174,L2018,2023-01-29,2023-01-29,26040,Paid
P014175,L5149,2020-05-06,2020-05-16,1096,Delayed
P014176,L1277,2022-12-30,2022-12-30,46443,Paid
P014177,L6318,2023-04-09,2023-04-14,3533,Delayed
P014178,L1012,2022-10-28,2022-10-28,30710,Paid
P014179,L6304,2022-02-05,2022-02-05,40875,Paid
P014180,L7039,2023-03-24,2023-04-13,19279,Delayed
P014181,L1372,2023-07-27,2023-07-27,37374,Paid
P014182,L2015,2023-10-19,2023-10-29,33833,Delayed
P014183,L6102,2020-06-23,2020-06-23,35051,Paid
P014184,L0093,2021-11-03,2021-11-08,19745,Delayed
P014185,L2067,2022-03-12,2022-03-12,19271,Paid
P014186,L7898,2022-03-04,2022-03-04,13421,Paid
P014187,L3839,2023-05-05,,28111,Missed
P014188,L3658,2023-05-21,2023-05-21,7276,Paid
P014189,L3047,2021-07-12,2021-07-12,5669,Paid
P014190,L7261,2023-05-15,2023-05-15,49864,Paid
P014191,L8461,2022-04-01,2022-04-21,25975,Delayed
P014192,L4035,2023-11-25,2023-11-30,49697,Delayed
P014193,L8479,2021-06-27,2021-06-27,18825,Paid
P014194,L0754,2021-01-24,,44449,Missed
P014195,L2143,2023-05-08,,28327,Missed
P014196,L3221,2020-10-31,2020-10-31,28779,Paid
P014197,L8663,2022-05-19,2022-05-24,25399,Delayed
P014198,L1158,2022-05-31,2022-05-31,31053,Paid
P014199,L3421,2021-08-16,2021-08-16,5790,Paid
P014200,L4263,2023-10-03,,1789,Missed
P014201,L5741,2022-07-19,2022-07-24,17490,Delayed
P014202,L7627,2021-11-28,2021-11-28,4506,Paid
P014203,L6617,2020-08-02,2020-08-22,16546,Delayed
P014204,L6514,2021-07-18,2021-08-07,37077,Delayed
P014205,L7149,2020-04-30,2020-05-20,7312,Delayed
P014206,L0741,2022-01-26,,16541,Missed
P014207,L2095,2023-03-20,2023-04-09,46698,Delayed
P014208,L7304,2022-03-27,2022-03-27,4298,Paid
P014209,L6911,2022-12-27,2022-12-27,14479,Paid
P014210,L4351,2022-12-29,2023-01-18,40946,Delayed
P014211,L4709,2023-01-10,2023-01-15,8848,Delayed
P014212,L0330,2024-01-30,2024-02-04,14258,Delayed
P014213,L1292,2021-02-05,2021-02-25,26339,Delayed
P014214,L0607,2022-07-22,2022-07-22,15982,Paid
P014215,L6669,2020-12-03,2020-12-03,46098,Paid
P014216,L5953,2023-05-29,2023-05-29,13120,Paid
P014217,L5543,2020-09-03,2020-09-03,24817,Paid
P014218,L1277,2023-01-07,2023-01-17,44012,Delayed
P014219,L7565,2021-06-26,2021-06-26,46864,Paid
P014220,L5086,2020-01-12,,13674,Missed
P014221,L0642,2024-01-10,2024-01-10,11858,Paid
P014222,L5286,2023-11-17,2023-11-27,42148,Delayed
P014223,L2884,2023-06-04,2023-06-04,29972,Paid
P014224,L5435,2020-05-26,2020-05-26,11693,Paid
P014225,L4897,2022-02-11,2022-03-03,18132,Delayed
P014226,L4523,2023-11-26,2023-11-26,3433,Paid
P014227,L6854,2020-06-05,2020-06-10,22595,Delayed
P014228,L3130,2021-03-25,2021-03-25,5424,Paid
P014229,L6378,2020-07-13,2020-07-13,46370,Paid
P014230,L8493,2020-05-12,2020-05-12,39184,Paid
P014231,L4572,2023-03-01,2023-03-01,7364,Paid
P014232,L4152,2023-12-09,2023-12-09,20944,Paid
P014233,L6873,2024-01-23,2024-02-12,32045,Delayed
P014234,L0480,2024-01-17,2024-01-17,7235,Paid
P014235,L3184,2022-11-07,2022-11-07,14860,Paid
P014236,L4198,2020-02-21,2020-02-21,16601,Paid
P014237,L0692,2023-12-30,2023-12-30,26812,Paid
P014238,L8284,2022-03-24,2022-04-13,4010,Delayed
P014239,L3539,2021-02-10,2021-02-10,14899,Paid
P014240,L3177,2023-08-04,2023-08-09,29943,Delayed
P014241,L3617,2023-12-10,2023-12-10,16384,Paid
P014242,L2548,2021-10-19,2021-10-19,36083,Paid
P014243,L4125,2022-05-24,2022-05-29,42862,Delayed
P014244,L4067,2022-04-08,2022-04-08,32934,Paid
P014245,L4422,2022-08-02,2022-08-22,30840,Delayed
P014246,L2736,2023-01-17,2023-01-22,15381,Delayed
P014247,L7379,2022-10-30,2022-10-30,37805,Paid
P014248,L8582,2023-02-01,,3991,Missed
P014249,L4388,2023-05-09,,13301,Missed
P014250,L8435,2022-01-02,2022-01-07,4209,Delayed
P014251,L5726,2021-01-14,2021-02-03,10863,Delayed
P014252,L6774,2021-01-13,2021-01-23,39719,Delayed
P014253,L5688,2021-05-14,2021-05-14,8210,Paid
P014254,L0347,2020-05-14,2020-05-14,42694,Paid
P014255,L2573,2021-09-01,2021-09-01,5590,Paid
P014256,L2190,2021-07-23,2021-08-02,19173,Delayed
P014257,L4018,2021-03-09,2021-03-29,6086,Delayed
P014258,L7294,2021-09-19,2021-09-24,36630,Delayed
P014259,L5454,2021-09-21,,41988,Missed
P014260,L0304,2021-06-20,,25082,Missed
P014261,L6143,2022-03-23,2022-03-28,33151,Delayed
P014262,L8335,2021-11-26,,27013,Missed
P014263,L0754,2021-09-01,2021-09-01,37547,Paid
P014264,L8068,2022-08-21,2022-09-10,29735,Delayed
P014265,L3407,2023-08-21,2023-08-21,6097,Paid
P014266,L3683,2023-01-21,2023-01-21,13562,Paid
P014267,L3819,2021-05-28,2021-05-28,4296,Paid
P014268,L0409,2022-01-11,2022-01-16,1059,Delayed
P014269,L2187,2023-10-11,2023-10-21,18167,Delayed
P014270,L1289,2021-10-19,2021-10-29,26171,Delayed
P014271,L8972,2023-08-06,2023-08-06,18177,Paid
P014272,L1443,2021-08-06,2021-08-06,35397,Paid
P014273,L5880,2020-06-07,,34690,Missed
P014274,L2841,2020-09-20,2020-09-30,32879,Delayed
P014275,L2189,2022-08-30,2022-08-30,18855,Paid
P014276,L0362,2022-09-14,2022-09-14,15502,Paid
P014277,L1645,2022-04-02,2022-04-12,10917,Delayed
P014278,L7957,2020-11-14,2020-11-24,39453,Delayed
P014279,L5686,2023-09-30,,22278,Missed
P014280,L2188,2021-11-27,2021-11-27,46015,Paid
P014281,L2488,2020-06-02,2020-06-12,35430,Delayed
P014282,L7820,2023-11-15,2023-12-05,21402,Delayed
P014283,L5396,2021-11-06,2021-11-16,47677,Delayed
P014284,L4507,2020-06-25,,36126,Missed
P014285,L6426,2020-07-18,2020-07-18,49527,Paid
P014286,L5958,2020-03-14,2020-03-14,28289,Paid
P014287,L3809,2022-03-06,2022-03-16,12141,Delayed
P014288,L8907,2020-10-03,2020-10-08,31478,Delayed
P014289,L7861,2020-03-08,2020-03-08,8538,Paid
P014290,L8646,2023-06-02,2023-06-02,42774,Paid
P014291,L1057,2022-01-31,2022-01-31,38560,Paid
P014292,L5337,2022-04-18,2022-05-08,41144,Delayed
P014293,L2526,2023-02-12,2023-03-04,25768,Delayed
P014294,L3665,2021-07-30,2021-08-04,28456,Delayed
P014295,L8020,2021-01-21,2021-02-10,12726,Delayed
P014296,L1275,2023-05-01,2023-05-01,16989,Paid
P014297,L7430,2023-05-05,2023-05-05,26027,Paid
P014298,L5668,2020-05-26,,38917,Missed
P014299,L4935,2023-03-09,2023-03-09,37823,Paid
P014300,L5861,2023-05-22,2023-06-11,6122,Delayed
P014301,L1309,2022-03-04,2022-03-04,30847,Paid
P014302,L5653,2023-01-31,2023-02-20,39926,Delayed
P014303,L0563,2020-08-22,2020-08-22,33753,Paid
P014304,L8598,2020-06-14,2020-06-14,12156,Paid
P014305,L3894,2020-07-21,2020-07-31,11300,Delayed
P014306,L0462,2023-03-29,2023-03-29,26086,Paid
P014307,L2054,2021-05-20,2021-05-20,31544,Paid
P014308,L1198,2023-07-03,2023-07-13,45803,Delayed
P014309,L1858,2023-07-27,2023-07-27,13391,Paid
P014310,L0345,2023-04-08,,44719,Missed
P014311,L2143,2021-09-18,2021-09-28,46821,Delayed
P014312,L6129,2020-09-20,2020-10-10,35462,Delayed
P014313,L6651,2023-04-09,2023-04-19,2564,Delayed
P014314,L1522,2020-04-14,2020-04-19,24811,Delayed
P014315,L6283,2020-03-01,2020-03-11,19062,Delayed
P014316,L8982,2020-08-12,2020-08-12,20092,Paid
P014317,L6542,2020-09-10,2020-09-10,5928,Paid
P014318,L5227,2020-05-07,2020-05-12,35237,Delayed
P014319,L5387,2021-03-22,2021-03-27,28855,Delayed
P014320,L5398,2023-01-24,2023-02-03,37622,Delayed
P014321,L1051,2022-10-17,2022-11-06,33610,Delayed
P014322,L7931,2022-03-28,2022-03-28,48792,Paid
P014323,L0104,2022-01-29,2022-02-18,13486,Delayed
P014324,L7544,2020-05-17,2020-06-06,16787,Delayed
P014325,L2423,2023-01-13,2023-01-13,22156,Paid
P014326,L4553,2020-10-18,2020-10-18,3652,Paid
P014327,L2487,2021-03-15,2021-03-20,16538,Delayed
P014328,L8680,2022-09-18,2022-09-18,6364,Paid
P014329,L4467,2021-06-12,2021-07-02,47730,Delayed
P014330,L6045,2020-05-29,,48669,Missed
P014331,L2177,2023-07-31,,43232,Missed
P014332,L3237,2020-03-31,2020-04-05,8413,Delayed
P014333,L1678,2021-01-13,2021-01-13,13992,Paid
P014334,L4069,2020-08-23,2020-08-23,28826,Paid
P014335,L7258,2023-06-20,2023-06-30,34547,Delayed
P014336,L2883,2021-03-29,2021-04-18,13475,Delayed
P014337,L3410,2024-02-02,2024-02-12,19010,Delayed
P014338,L8610,2021-08-05,2021-08-05,22054,Paid
P014339,L5280,2022-04-25,2022-05-05,17118,Delayed
P014340,L0153,2020-08-09,2020-08-14,44809,Delayed
P014341,L7518,2020-04-30,2020-04-30,9983,Paid
P014342,L3489,2021-11-07,,10252,Missed
P014343,L8977,2023-04-12,2023-04-22,7549,Delayed
P014344,L3873,2021-06-09,,14494,Missed
P014345,L6338,2021-11-25,2021-12-05,16993,Delayed
P014346,L7804,2020-01-12,2020-01-12,31955,Paid
P014347,L8156,2021-12-02,2021-12-22,44062,Delayed
P014348,L1534,2021-06-07,,38565,Missed
P014349,L0396,2023-10-28,,48875,Missed
P014350,L1344,2020-12-06,2020-12-06,37095,Paid
P014351,L2990,2022-01-30,2022-02-19,39630,Delayed
P014352,L6376,2022-08-09,2022-08-29,3324,Delayed
P014353,L7632,2022-09-29,2022-10-09,21072,Delayed
P014354,L5289,2022-12-17,2022-12-17,47016,Paid
P014355,L1411,2021-07-05,2021-07-15,28464,Delayed
P014356,L5996,2021-09-27,2021-10-07,21254,Delayed
P014357,L7501,2023-07-03,2023-07-08,41878,Delayed
P014358,L0511,2020-04-09,2020-04-19,7132,Delayed
P014359,L0121,2021-01-28,,20141,Missed
P014360,L0660,2023-05-04,2023-05-14,8043,Delayed
P014361,L2890,2020-06-07,,35733,Missed
P014362,L2493,2020-03-13,,17266,Missed
P014363,L0079,2023-02-08,2023-02-18,6053,Delayed
P014364,L6152,2023-01-22,2023-01-27,29889,Delayed
P014365,L4490,2021-03-11,2021-03-11,37350,Paid
P014366,L4887,2022-01-04,2022-01-09,10008,Delayed
P014367,L1698,2021-02-04,2021-02-24,24990,Delayed
P014368,L3338,2020-02-11,,17832,Missed
P014369,L5986,2023-09-04,2023-09-04,34278,Paid
P014370,L4511,2021-07-14,,49219,Missed
P014371,L2035,2021-02-28,2021-03-05,44830,Delayed
P014372,L7860,2023-11-11,2023-12-01,46251,Delayed
P014373,L3252,2022-11-18,,27173,Missed
P014374,L5106,2022-09-17,2022-09-27,1896,Delayed
P014375,L5307,2023-06-05,2023-06-15,5385,Delayed
P014376,L7159,2021-11-05,2021-11-05,33663,Paid
P014377,L3672,2021-01-13,2021-01-23,36923,Delayed
P014378,L2050,2023-06-02,2023-06-12,34533,Delayed
P014379,L0652,2021-11-15,2021-11-20,21357,Delayed
P014380,L4761,2022-03-16,,35991,Missed
P014381,L3492,2020-01-02,2020-01-07,37480,Delayed
P014382,L6985,2022-12-23,2022-12-23,38141,Paid
P014383,L4917,2021-10-07,2021-10-07,31851,Paid
P014384,L7204,2022-01-22,2022-01-27,42019,Delayed
P014385,L8896,2021-06-12,2021-06-12,44779,Paid
P014386,L2835,2020-10-20,2020-10-20,47768,Paid
P014387,L1167,2020-04-25,2020-04-25,4829,Paid
P014388,L8674,2022-02-07,2022-02-07,5905,Paid
P014389,L7393,2024-01-19,2024-01-19,42295,Paid
