customer_id,credit_score,risk_category,score_date
C4127,647,Medium Risk,2023-01-07
C4128,452,High Risk,2023-08-26
C4129,310,High Risk,2023-08-15
C4130,740,Low Risk,2023-04-28
C4131,691,Low Risk,2023-10-16
C4132,831,Very Low Risk,2023-01-05
C4133,744,Low Risk,2023-12-14
C4134,678,Low Risk,2023-02-27
C4135,840,Very Low Risk,2023-03-24
C4136,487,High Risk,2023-06-11
C4137,630,Medium Risk,2023-02-14
C4138,406,High Risk,2023-04-10
C4139,437,High Risk,2023-05-04
C4140,826,Very Low Risk,2023-07-12
C4141,386,High Risk,2023-12-26
C4142,611,Medium Risk,2023-10-27
C4143,833,Very Low Risk,2023-01-16
C4144,651,Low Risk,2023-12-02
C4145,302,High Risk,2023-05-26
C4146,323,High Risk,2023-08-27
C4147,513,High Risk,2023-05-12
C4148,728,Low Risk,2023-05-22
C4149,684,Low Risk,2023-09-22
C4150,787,Very Low Risk,2023-08-14
C4151,300,High Risk,2023-11-25
C4152,401,High Risk,2023-07-13
C4153,780,Very Low Risk,2023-08-15
C4154,536,High Risk,2023-12-28
C4155,568,Medium Risk,2023-05-07
C4156,837,Very Low Risk,2023-03-11
C4157,478,High Risk,2023-08-11
C4158,797,Very Low Risk,2023-01-18
C4159,692,Low Risk,2023-07-22
C4160,654,Low Risk,2023-08-15
C4161,552,Medium Risk,2023-05-26
C4162,760,Very Low Risk,2023-11-21
C4163,803,Very Low Risk,2023-09-08
C4164,454,High Risk,2023-08-08
C4165,526,High Risk,2023-10-08
C4166,602,Medium Risk,2023-03-06
C4167,302,High Risk,2023-05-31
C4168,899,Very Low Risk,2023-02-02
C4169,675,Low Risk,2023-08-07
C4170,370,High Risk,2023-03-27
C4171,533,High Risk,2023-03-03
C4172,477,High Risk,2023-08-29
C4173,873,Very Low Risk,2023-03-29
C4174,897,Very Low Risk,2023-07-19
C4175,753,Very Low Risk,2023-10-22
C4176,736,Low Risk,2023-06-07
C4177,381,High Risk,2023-08-16
C4178,723,Low Risk,2023-01-27
C4179,376,High Risk,2023-01-16
C4180,328,High Risk,2023-11-04
C4181,645,Medium Risk,2023-02-26
C4182,310,High Risk,2023-09-14
C4183,550,Medium Risk,2023-09-16
C4184,575,Medium Risk,2023-05-19
C4185,557,Medium Risk,2023-10-20
C4186,693,Low Risk,2023-12-05
C4187,632,Medium Risk,2023-04-04
C4188,866,Very Low Risk,2023-09-15
C4189,746,Low Risk,2023-03-19
C4190,328,High Risk,2023-04-26
C4191,368,High Risk,2023-03-13
C4192,546,High Risk,2023-01-29
C4193,871,Very Low Risk,2023-10-04
C4194,620,Medium Risk,2023-09-12
C4195,549,High Risk,2023-04-18
C4196,782,Very Low Risk,2023-07-04
C4197,345,High Risk,2023-10-04
C4198,444,High Risk,2023-02-15
C4199,791,Very Low Risk,2023-05-27
C4200,704,Low Risk,2023-10-03
C4201,619,Medium Risk,2023-03-22
C4202,867,Very Low Risk,2023-01-24
C4203,406,High Risk,2023-08-01
C4204,807,Very Low Risk,2023-09-14
C4205,664,Low Risk,2023-01-21
C4206,450,High Risk,2023-09-27
C4207,787,Very Low Risk,2023-11-03
C4208,313,High Risk,2023-11-21
C4209,727,Low Risk,2023-12-30
C4210,547,High Risk,2023-12-11
C4211,510,High Risk,2023-06-28
C4212,301,High Risk,2023-11-26
C4213,516,High Risk,2023-07-06
C4214,427,High Risk,2023-10-13
C4215,395,High Risk,2023-07-14
C4216,886,Very Low Risk,2023-02-20
C4217,385,High Risk,2023-11-29
C4218,607,Medium Risk,2023-07-09
C4219,463,High Risk,2023-11-14
C4220,803,Very Low Risk,2023-02-13
C4221,728,Low Risk,2023-02-24
C4222,400,High Risk,2023-08-26
C4223,720,Low Risk,2023-11-19
C4224,648,Medium Risk,2023-09-18
C4225,618,Medium Risk,2023-02-11
C4226,829,Very Low Risk,2023-05-30
C4227,518,High Risk,2023-11-03
C4228,548,High Risk,2023-11-14
C4229,312,High Risk,2023-06-07
C4230,878,Very Low Risk,2023-03-12
C4231,343,High Risk,2023-05-08
C4232,874,Very Low Risk,2023-12-05
C4233,309,High Risk,2023-01-30
C4234,332,High Risk,2023-08-12
C4235,427,High Risk,2023-06-02
C4236,792,Very Low Risk,2023-04-12
C4237,551,Medium Risk,2023-04-04
C4238,748,Low Risk,2023-06-07
C4239,870,Very Low Risk,2023-07-08
C4240,627,Medium Risk,2023-07-13
C4241,466,High Risk,2023-03-15
C4242,501,High Risk,2023-04-25
C4243,654,Low Risk,2023-12-26
C4244,737,Low Risk,2023-04-23
C4245,391,High Risk,2023-12-23
C4246,647,Medium Risk,2023-08-30
C4247,795,Very Low Risk,2023-01-07
C4248,436,High Risk,2023-03-20
C4249,649,Medium Risk,2023-09-24
C4250,750,Very Low Risk,2023-09-09
C4251,596,Medium Risk,2023-11-01
C4252,769,Very Low Risk,2023-10-17
C4253,676,Low Risk,2023-03-13
C4254,622,Medium Risk,2023-10-01
C4255,604,Medium Risk,2023-12-09
C4256,385,High Risk,2023-01-12
C4257,658,Low Risk,2023-10-09
C4258,830,Very Low Risk,2023-05-22
C4259,832,Very Low Risk,2023-04-16
C4260,770,Very Low Risk,2023-08-16
C4261,544,High Risk,2023-10-25
C4262,427,High Risk,2023-09-09
C4263,356,High Risk,2023-02-22
C4264,563,Medium Risk,2023-08-31
C4265,495,High Risk,2023-03-26
C4266,386,High Risk,2023-10-27
C4267,745,Low Risk,2023-03-05
C4268,763,Very Low Risk,2023-08-22
C4269,620,Medium Risk,2023-07-28
C4270,403,High Risk,2023-04-28
C4271,532,High Risk,2023-10-14
C4272,403,High Risk,2023-08-02
C4273,724,Low Risk,2023-08-29
C4274,506,High Risk,2023-04-15
C4275,395,High Risk,2023-03-25
C4276,440,High Risk,2023-12-02
C4277,502,High Risk,2023-09-29
C4278,661,Low Risk,2023-11-20
C4279,465,High Risk,2023-01-17
C4280,796,Very Low Risk,2023-06-21
C4281,888,Very Low Risk,2023-07-11
C4282,546,High Risk,2023-02-09
C4283,775,Very Low Risk,2023-08-24
C4284,440,High Risk,2023-12-31
C4285,359,High Risk,2023-08-24
C4286,606,Medium Risk,2023-04-04
C4287,324,High Risk,2023-10-23
C4288,396,High Risk,2023-06-30
C4289,391,High Risk,2023-03-30
C4290,411,High Risk,2023-07-02
C4291,723,Low Risk,2023-06-04
C4292,650,Low Risk,2023-01-12
C4293,722,Low Risk,2023-04-10
C4294,709,Low Risk,2023-07-19
C4295,726,Low Risk,2023-07-30
C4296,786,Very Low Risk,2023-10-24
C4297,867,Very Low Risk,2023-04-08
C4298,503,High Risk,2023-04-10
C4299,581,Medium Risk,2023-11-12
C4300,757,Very Low Risk,2023-06-03
C4301,760,Very Low Risk,2023-11-21
C4302,548,High Risk,2023-09-02
C4303,738,Low Risk,2023-05-15
C4304,326,High Risk,2023-02-14
C4305,670,Low Risk,2023-12-18
C4306,574,Medium Risk,2023-07-13
C4307,874,Very Low Risk,2023-07-15
C4308,687,Low Risk,2023-05-04
C4309,840,Very Low Risk,2023-05-18
C4310,698,Low Risk,2023-05-21
C4311,900,Very Low Risk,2023-08-06
C4312,537,High Risk,2023-05-20
C4313,429,High Risk,2023-04-03
C4314,380,High Risk,2023-09-04
C4315,328,High Risk,2023-08-11
C4316,532,High Risk,2023-07-10
C4317,464,High Risk,2023-01-29
C4318,537,High Risk,2023-01-01
C4319,460,High Risk,2023-11-19
C4320,363,High Risk,2023-05-07
C4321,867,Very Low Risk,2023-02-03
C4322,377,High Risk,2023-05-15
C4323,321,High Risk,2023-10-12
C4324,689,Low Risk,2023-11-04
C4325,779,Very Low Risk,2023-03-03
C4326,891,Very Low Risk,2023-07-22
C4327,315,High Risk,2023-05-11
C4328,689,Low Risk,2023-04-14
C4329,306,High Risk,2023-12-12
C4330,617,Medium Risk,2023-03-20
C4331,700,Low Risk,2023-01-01
C4332,502,High Risk,2023-06-29
C4333,615,Medium Risk,2023-11-20
C4334,430,High Risk,2023-12-14
C4335,547,High Risk,2023-03-02
C4336,733,Low Risk,2023-09-19
C4337,550,Medium Risk,2023-01-15
C4338,364,High Risk,2023-08-19
C4339,576,Medium Risk,2023-07-27
C4340,595,Medium Risk,2023-09-28
C4341,447,High Risk,2023-04-26
C4342,776,Very Low Risk,2023-03-08
C4343,700,Low Risk,2023-03-22
C4344,321,High Risk,2023-12-06
C4345,499,High Risk,2023-03-02
C4346,477,High Risk,2023-01-08
C4347,657,Low Risk,2023-11-09
C4348,774,Very Low Risk,2023-11-09
C4349,600,Medium Risk,2023-08-06
C4350,336,High Risk,2023-05-11
C4351,507,High Risk,2023-04-09
C4352,427,High Risk,2023-05-08
C4353,524,High Risk,2023-10-02
C4354,897,Very Low Risk,2023-08-18
C4355,462,High Risk,2023-03-29
C4356,638,Medium Risk,2023-02-12
C4357,763,Very Low Risk,2023-12-19
C4358,424,High Risk,2023-09-23
C4359,389,High Risk,2023-03-16
C4360,822,Very Low Risk,2023-05-16
C4361,706,Low Risk,2023-03-21
C4362,620,Medium Risk,2023-12-25
C4363,716,Low Risk,2023-09-25
C4364,714,Low Risk,2023-07-18
C4365,897,Very Low Risk,2023-02-11
C4366,556,Medium Risk,2023-06-07
C4367,566,Medium Risk,2023-12-17
C4368,818,Very Low Risk,2023-08-30
C4369,438,High Risk,2023-04-11
C4370,721,Low Risk,2023-12-13
C4371,862,Very Low Risk,2023-05-18
C4372,696,Low Risk,2023-03-30
C4373,876,Very Low Risk,2023-05-13
C4374,450,High Risk,2023-07-17
C4375,408,High Risk,2023-12-30
C4376,629,Medium Risk,2023-11-10
C4377,828,Very Low Risk,2023-05-13
C4378,506,High Risk,2023-01-21
C4379,394,High Risk,2023-12-29
C4380,810,Very Low Risk,2023-08-18
C4381,582,Medium Risk,2023-11-15
C4382,880,Very Low Risk,2023-07-06
C4383,662,Low Risk,2023-01-24
C4384,367,High Risk,2023-11-09
C4385,683,Low Risk,2023-12-15
C4386,356,High Risk,2023-11-04
C4387,727,Low Risk,2023-11-23
C4388,479,High Risk,2023-10-21
C4389,825,Very Low Risk,2023-06-27
C4390,304,High Risk,2023-05-25
C4391,425,High Risk,2023-10-12
C4392,613,Medium Risk,2023-03-24
C4393,850,Very Low Risk,2023-07-25
C4394,689,Low Risk,2023-01-17
C4395,473,High Risk,2023-07-16
C4396,810,Very Low Risk,2023-02-08
C4397,402,High Risk,2023-04-09
C4398,383,High Risk,2023-12-22
C4399,693,Low Risk,2023-11-08
C4400,771,Very Low Risk,2023-12-07
C4401,658,Low Risk,2023-06-24
C4402,387,High Risk,2023-07-15
C4403,625,Medium Risk,2023-08-09
C4404,325,High Risk,2023-10-24
C4405,771,Very Low Risk,2023-05-30
C4406,367,High Risk,2023-01-06
C4407,590,Medium Risk,2023-01-25
C4408,490,High Risk,2023-06-27
C4409,517,High Risk,2023-12-04
C4410,644,Medium Risk,2023-04-07
C4411,590,Medium Risk,2023-12-27
C4412,301,High Risk,2023-05-21
C4413,781,Very Low Risk,2023-05-11
C4414,349,High Risk,2023-08-04
C4415,673,Low Risk,2023-06-08
C4416,513,High Risk,2023-02-01
C4417,399,High Risk,2023-12-05
C4418,784,Very Low Risk,2023-06-29
C4419,403,High Risk,2023-01-18
C4420,596,Medium Risk,2023-02-04
C4421,621,Medium Risk,2023-08-30
C4422,825,Very Low Risk,2023-09-01
C4423,428,High Risk,2023-03-19
C4424,545,High Risk,2023-03-08
C4425,562,Medium Risk,2023-03-03
C4426,557,Medium Risk,2023-08-04
C4427,702,Low Risk,2023-12-12
C4428,789,Very Low Risk,2023-07-30
C4429,622,Medium Risk,2023-11-03
C4430,631,Medium Risk,2023-10-19
C4431,427,High Risk,2023-03-29
C4432,688,Low Risk,2023-03-12
C4433,897,Very Low Risk,2023-05-05
C4434,617,Medium Risk,2023-03-23
C4435,624,Medium Risk,2023-02-11
C4436,635,Medium Risk,2023-07-28
C4437,826,Very Low Risk,2023-07-13
C4438,368,High Risk,2023-08-14
C4439,491,High Risk,2023-02-25
C4440,368,High Risk,2023-12-11
C4441,406,High Risk,2023-03-06
C4442,574,Medium Risk,2023-11-11
C4443,492,High Risk,2023-11-29
C4444,460,High Risk,2023-10-04
C4445,621,Medium Risk,2023-02-11
C4446,669,Low Risk,2023-09-16
C4447,714,Low Risk,2023-07-03
C4448,679,Low Risk,2023-07-18
C4449,671,Low Risk,2023-12-26
C4450,451,High Risk,2023-06-23
C4451,736,Low Risk,2023-01-03
C4452,557,Medium Risk,2023-02-23
C4453,541,High Risk,2023-05-22
C4454,871,Very Low Risk,2023-03-21
C4455,762,Very Low Risk,2023-10-31
C4456,783,Very Low Risk,2023-06-27
C4457,854,Very Low Risk,2023-04-20
C4458,698,Low Risk,2023-03-18
C4459,482,High Risk,2023-09-30
C4460,835,Very Low Risk,2023-12-18
C4461,900,Very Low Risk,2023-06-08
C4462,388,High Risk,2023-10-11
C4463,630,Medium Risk,2023-03-10
C4464,784,Very Low Risk,2023-09-25
C4465,305,High Risk,2023-03-30
C4466,616,Medium Risk,2023-10-01
C4467,640,Medium Risk,2023-07-03
C4468,505,High Risk,2023-04-22
C4469,318,High Risk,2023-04-19
C4470,326,High Risk,2023-03-02
C4471,832,Very Low Risk,2023-01-10
C4472,888,Very Low Risk,2023-11-13
C4473,454,High Risk,2023-04-25
C4474,413,High Risk,2023-02-25
C4475,735,Low Risk,2023-11-07
C4476,838,Very Low Risk,2023-10-01
C4477,390,High Risk,2023-12-23
C4478,897,Very Low Risk,2023-08-02
C4479,452,High Risk,2023-06-07
C4480,407,High Risk,2023-05-22
C4481,802,Very Low Risk,2023-02-06
C4482,809,Very Low Risk,2023-01-18
C4483,561,Medium Risk,2023-08-24
C4484,619,Medium Risk,2023-09-28
C4485,537,High Risk,2023-09-12
C4486,502,High Risk,2023-05-05
C4487,470,High Risk,2023-08-29
C4488,780,Very Low Risk,2023-06-19
C4489,802,Very Low Risk,2023-12-16
C4490,464,High Risk,2023-07-02
C4491,835,Very Low Risk,2023-09-19
C4492,345,High Risk,2023-11-16
C4493,564,Medium Risk,2023-08-29
C4494,854,Very Low Risk,2023-05-03
C4495,318,High Risk,2023-11-13
C4496,672,Low Risk,2023-11-04
C4497,627,Medium Risk,2023-03-18
C4498,756,Very Low Risk,2023-04-10
C4499,375,High Risk,2023-04-11
C4500,673,Low Risk,2023-06-01
C4501,841,Very Low Risk,2023-05-23
C4502,871,Very Low Risk,2023-01-16
C4503,347,High Risk,2023-01-27
C4504,535,High Risk,2023-02-17
C4505,309,High Risk,2023-05-27
C4506,683,Low Risk,2023-05-20
C4507,517,High Risk,2023-05-02
C4508,350,High Risk,2023-10-24
C4509,556,Medium Risk,2023-04-23
C4510,887,Very Low Risk,2023-09-01
C4511,900,Very Low Risk,2023-12-25
C4512,576,Medium Risk,2023-12-30
C4513,621,Medium Risk,2023-03-05
C4514,373,High Risk,2023-02-18
C4515,576,Medium Risk,2023-03-24
C4516,441,High Risk,2023-10-05
C4517,401,High Risk,2023-11-20
C4518,835,Very Low Risk,2023-09-29
C4519,467,High Risk,2023-04-09
C4520,353,High Risk,2023-02-14
C4521,610,Medium Risk,2023-01-29
C4522,373,High Risk,2023-06-17
C4523,844,Very Low Risk,2023-07-30
C4524,822,Very Low Risk,2023-04-05
C4525,549,High Risk,2023-07-18
C4526,356,High Risk,2023-05-02
C4527,879,Very Low Risk,2023-10-14
C4528,641,Medium Risk,2023-09-17
C4529,709,Low Risk,2023-03-23
C4530,549,High Risk,2023-10-06
C4531,734,Low Risk,2023-02-27
C4532,419,High Risk,2023-05-28
C4533,796,Very Low Risk,2023-10-11
C4534,415,High Risk,2023-02-06
C4535,397,High Risk,2023-11-23
C4536,495,High Risk,2023-03-13
C4537,647,Medium Risk,2023-04-09
C4538,430,High Risk,2023-02-17
C4539,660,Low Risk,2023-02-13
C4540,432,High Risk,2023-09-01
C4541,871,Very Low Risk,2023-10-25
C4542,670,Low Risk,2023-11-07
C4543,742,Low Risk,2023-04-05
C4544,743,Low Risk,2023-06-01
C4545,650,Low Risk,2023-09-01
C4546,575,Medium Risk,2023-02-23
C4547,384,High Risk,2023-07-10
C4548,614,Medium Risk,2023-06-16
C4549,764,Very Low Risk,2023-09-29
C4550,884,Very Low Risk,2023-08-25
C4551,899,Very Low Risk,2023-06-08
C4552,334,High Risk,2023-01-01
C4553,853,Very Low Risk,2023-02-20
C4554,681,Low Risk,2023-05-31
C4555,572,Medium Risk,2023-07-07
C4556,434,High Risk,2023-10-07
C4557,875,Very Low Risk,2023-11-02
C4558,436,High Risk,2023-02-01
C4559,375,High Risk,2023-04-24
C4560,547,High Risk,2023-04-18
C4561,745,Low Risk,2023-03-06
C4562,598,Medium Risk,2023-07-08
C4563,430,High Risk,2023-05-26
C4564,370,High Risk,2023-08-12
C4565,384,High Risk,2023-06-16
C4566,785,Very Low Risk,2023-12-02
C4567,731,Low Risk,2023-01-08
C4568,866,Very Low Risk,2023-05-06
C4569,861,Very Low Risk,2023-08-08
C4570,431,High Risk,2023-05-29
C4571,880,Very Low Risk,2023-04-05
C4572,540,High Risk,2023-04-12
C4573,482,High Risk,2023-06-09
C4574,410,High Risk,2023-02-19
C4575,312,High Risk,2023-07-14
C4576,729,Low Risk,2023-10-29
C4577,606,Medium Risk,2023-05-30
C4578,884,Very Low Risk,2023-10-15
C4579,640,Medium Risk,2023-12-12
C4580,625,Medium Risk,2023-01-24
C4581,565,Medium Risk,2023-03-05
C4582,597,Medium Risk,2024-01-01
C4583,862,Very Low Risk,2023-08-22
C4584,326,High Risk,2023-05-20
C4585,734,Low Risk,2023-09-07
C4586,337,High Risk,2023-10-19
C4587,410,High Risk,2023-08-20
C4588,677,Low Risk,2023-11-13
C4589,548,High Risk,2023-12-17
C4590,770,Very Low Risk,2023-09-11
C4591,528,High Risk,2023-12-11
C4592,377,High Risk,2023-03-25
C4593,828,Very Low Risk,2023-12-26
C4594,462,High Risk,2023-04-07
C4595,774,Very Low Risk,2023-08-28
C4596,700,Low Risk,2023-04-01
C4597,417,High Risk,2023-08-11
C4598,584,Medium Risk,2023-02-15
C4599,624,Medium Risk,2023-11-12
C4600,372,High Risk,2023-01-14
C4601,549,High Risk,2023-10-09
C4602,639,Medium Risk,2023-11-08
C4603,509,High Risk,2023-02-03
C4604,712,Low Risk,2023-08-24
C4605,844,Very Low Risk,2023-03-16
C4606,545,High Risk,2023-06-14
C4607,479,High Risk,2023-10-15
C4608,536,High Risk,2023-09-21
C4609,526,High Risk,2023-09-01
C4610,568,Medium Risk,2023-12-13
C4611,840,Very Low Risk,2023-01-10
C4612,851,Very Low Risk,2023-11-24
C4613,455,High Risk,2023-04-24
C4614,344,High Risk,2023-06-24
C4615,601,Medium Risk,2023-03-30
C4616,547,High Risk,2023-06-30
C4617,786,Very Low Risk,2023-03-19
C4618,612,Medium Risk,2023-02-14
C4619,833,Very Low Risk,2023-12-29
C4620,890,Very Low Risk,2023-05-07
C4621,875,Very Low Risk,2023-01-21
C4622,851,Very Low Risk,2023-06-29
C4623,413,High Risk,2023-07-26
C4624,458,High Risk,2023-05-13
C4625,595,Medium Risk,2023-03-16
C4626,410,High Risk,2023-08-04
C4627,576,Medium Risk,2023-04-17
C4628,708,Low Risk,2023-11-30
C4629,583,Medium Risk,2023-10-24
C4630,865,Very Low Risk,2023-12-31
C4631,524,High Risk,2023-11-24
C4632,721,Low Risk,2023-08-20
C4633,472,High Risk,2023-02-12
C4634,312,High Risk,2023-08-12
C4635,743,Low Risk,2023-06-06
C4636,643,Medium Risk,2023-09-26
C4637,696,Low Risk,2023-03-22
C4638,333,High Risk,2023-07-17
C4639,823,Very Low Risk,2023-12-01
C4640,317,High Risk,2023-03-24
C4641,759,Very Low Risk,2023-02-13
C4642,522,High Risk,2023-05-08
C4643,534,High Risk,2023-02-18
C4644,554,Medium Risk,2023-07-24
C4645,722,Low Risk,2023-01-04
C4646,416,High Risk,2023-06-01
C4647,800,Very Low Risk,2023-01-25
C4648,849,Very Low Risk,2023-05-23
C4649,337,High Risk,2023-05-18
C4650,498,High Risk,2023-06-13
C4651,483,High Risk,2023-09-01
C4652,415,High Risk,2023-08-12
C4653,852,Very Low Risk,2023-12-03
C4654,769,Very Low Risk,2023-10-17
C4655,879,Very Low Risk,2023-03-19
C4656,412,High Risk,2023-10-04
C4657,869,Very Low Risk,2023-01-20
C4658,324,High Risk,2023-01-20
C4659,729,Low Risk,2023-07-16
C4660,870,Very Low Risk,2023-10-28
C4661,344,High Risk,2023-03-27
C4662,528,High Risk,2023-03-10
C4663,317,High Risk,2023-08-29
C4664,690,Low Risk,2023-10-21
C4665,754,Very Low Risk,2023-08-12
C4666,610,Medium Risk,2023-06-10
C4667,701,Low Risk,2023-09-21
C4668,665,Low Risk,2023-07-18
C4669,643,Medium Risk,2023-12-23
C4670,516,High Risk,2023-03-25
C4671,787,Very Low Risk,2023-05-04
C4672,667,Low Risk,2023-09-11
C4673,617,Medium Risk,2023-07-29
C4674,840,Very Low Risk,2023-07-13
C4675,504,High Risk,2023-03-17
C4676,854,Very Low Risk,2023-08-23
C4677,759,Very Low Risk,2023-09-01
C4678,506,High Risk,2023-09-23
C4679,612,Medium Risk,2023-12-26
C4680,348,High Risk,2023-08-11
C4681,353,High Risk,2023-05-13
C4682,732,Low Risk,2023-11-18
C4683,462,High Risk,2023-01-01
C4684,567,Medium Risk,2023-06-11
C4685,803,Very Low Risk,2023-12-10
C4686,881,Very Low Risk,2023-12-26
C4687,568,Medium Risk,2023-10-16
C4688,629,Medium Risk,2023-04-29
C4689,526,High Risk,2023-04-25
C4690,702,Low Risk,2023-11-23
C4691,812,Very Low Risk,2023-09-12
C4692,679,Low Risk,2023-05-30
C4693,435,High Risk,2023-08-09
C4694,370,High Risk,2023-07-19
C4695,706,Low Risk,2023-03-22
C4696,522,High Risk,2023-07-25
C4697,636,Medium Risk,2023-10-06
C4698,582,Medium Risk,2023-10-04
C4699,429,High Risk,2023-06-12
C4700,601,Medium Risk,2023-12-28
C4701,343,High Risk,2023-07-30
C4702,632,Medium Risk,2023-10-28
C4703,898,Very Low Risk,2023-03-20
C4704,595,Medium Risk,2023-10-13
C4705,472,High Risk,2023-07-20
C4706,692,Low Risk,2023-02-02
C4707,547,High Risk,2023-08-03
C4708,445,High Risk,2023-02-23
C4709,435,High Risk,2023-11-18
C4710,676,Low Risk,2023-03-10
C4711,873,Very Low Risk,2023-08-19
C4712,347,High Risk,2023-05-09
C4713,359,High Risk,2023-07-21
C4714,840,Very Low Risk,2023-07-28
C4715,310,High Risk,2023-01-11
C4716,389,High Risk,2023-09-02
C4717,654,Low Risk,2023-01-03
C4718,407,High Risk,2023-06-27
C4719,654,Low Risk,2023-11-14
C4720,313,High Risk,2023-02-23
C4721,516,High Risk,2023-04-13
C4722,476,High Risk,2023-08-17
C4723,571,Medium Risk,2023-07-15
C4724,353,High Risk,2023-11-16
C4725,514,High Risk,2023-06-26
C4726,889,Very Low Risk,2023-11-03
C4727,730,Low Risk,2023-11-20
C4728,794,Very Low Risk,2023-12-16
C4729,730,Low Risk,2023-07-14
C4730,581,Medium Risk,2023-09-24
C4731,781,Very Low Risk,2023-07-13
C4732,665,Low Risk,2023-10-24
C4733,810,Very Low Risk,2023-04-15
C4734,555,Medium Risk,2023-07-09
C4735,435,High Risk,2023-09-12
C4736,705,Low Risk,2023-09-12
C4737,535,High Risk,2023-11-29
C4738,699,Low Risk,2023-11-11
C4739,617,Medium Risk,2023-10-15
C4740,778,Very Low Risk,2023-03-11
C4741,637,Medium Risk,2023-06-10
C4742,656,Low Risk,2023-10-09
C4743,625,Medium Risk,2023-06-19
C4744,696,Low Risk,2023-08-26
C4745,752,Very Low Risk,2023-08-17
C4746,663,Low Risk,2023-01-30
C4747,453,High Risk,2023-03-08
C4748,366,High Risk,2023-08-08
C4749,553,Medium Risk,2023-09-27
C4750,434,High Risk,2023-11-18
C4751,667,Low Risk,2023-10-23
C4752,408,High Risk,2023-04-22
C4753,607,Medium Risk,2023-09-28
C4754,564,Medium Risk,2023-08-04
C4755,543,High Risk,2023-05-24
C4756,314,High Risk,2023-10-29
C4757,494,High Risk,2023-11-13
C4758,883,Very Low Risk,2023-01-12
C4759,865,Very Low Risk,2023-12-16
